,ID,Approved
1143,APPK30137718235,0
1144,APPL50761405346,1
1145,APPN90653645538,1
1146,APPP10529063715,1
1147,APPQ30714543832,0
1148,APPS50267629002,0
1149,APPU40440203245,1
1150,APPW70238907412,0
1151,APPX20714187506,1
1152,APPY80858389611,1
1153,APPZ50910225729,1
1154,APPA90667068833,0
1155,APPC40796776035,0
1156,APPE90712087235,0
1157,APPF50159391317,0
1158,APPG90546419441,0
1159,APPH80013186531,0
1160,APPI60822984626,0
1161,APPJ70271584711,0
1162,APPM70036189049,1
1163,APPN50916046111,0
1164,APPO60479417206,1
1165,APPP50548391302,0
1166,APPQ80541463418,1
1167,APPR70652507531,0
1168,APPS10125747648,1
1169,APPU70849655828,1
1170,APPV70315341933,1
1171,APPW90379467048,1
1172,APPX30675555101,1
1173,APPZ20161974334,0
1174,APPA10309729432,1
1175,APPC70854563625,1
1176,APPD70057425728,1
1177,APPE30678854842,1
1178,APPF50419654927,0
1179,APPH70678909148,1
1180,APPI80161406222,1
1181,APPJ40424264319,0
1182,APPK60260422408,1
1183,APPL20229473541,0
1184,APPM40901559624,0
1185,APPN50188805708,1
1186,APPO30009358804,1
1187,APPP90217318914,0
1188,APPQ20484808003,0
1189,APPR80001651121,0
1190,APPS80623728207,1
1191,APPT70192861324,0
1192,APPU30218753427,1
1193,APPV40272556532,1
1194,APPW80349365649,1
1195,APPY40004994845,1
1196,APPZ20732156946,1
1197,APPA80118247035,1
1198,APPB50244565104,1
1199,APPC90633044241,0
1200,APPD70659151319,0
1201,APPE80144026404,1
1202,APPF50796487537,0
1203,APPG30696743624,0
1204,APPH30388697735,1
1205,APPJ50922805909,1
1206,APPK90616245036,0
1207,APPL20930315147,1
1208,APPM70660984242,1
1209,APPN10040373305,1
1210,APPP20308143511,1
1211,APPQ90225366634,1
1212,APPR90531959712,0
1213,APPS60918247846,1
1214,APPT50548728906,0
1215,APPU90329174045,0
1216,APPW20893129229,0
1217,APPX70294225339,1
1218,APPA30578552602,0
1219,APPB30076127714,1
1220,APPC30785718819,0
1221,APPE80143545033,1
1222,APPF60388826128,1
1223,APPG40801843225,1
1224,APPH60073234307,0
1225,APPI40320262429,0
1226,APPJ20153381549,0
1227,APPK90419833626,0
1228,APPL10094155704,1
1229,APPM30047954824,1
1230,APPN90394885929,1
1231,APPO60253074013,0
1232,APPP70634232127,1
1233,APPQ80736176212,0
1234,APPT60459314514,0
1235,APPV90090038715,1
1236,APPW20048625814,0
1237,APPX80169733912,0
1238,APPY80087394045,0
1239,APPZ20893761127,0
1240,APPA20369584212,0
1241,APPD10734123522,0
1242,APPE60713766621,1
1243,APPF10422156712,0
1244,APPG30844681844,1
1245,APPH80426214937,0
1246,APPI40617655025,1
1247,APPJ50174226132,0
1248,APPK40755901225,0
1249,APPL80957539314,0
1250,APPM30570774437,0
1251,APPN60966936541,1
1252,APPO60177843607,1
1253,APPP80204912718,1
1254,APPS10804922043,0
1255,APPT30422926122,0
1256,APPU10964758244,0
1257,APPW40681186419,0
1258,APPX60954616512,0
1259,APPZ60767777709,1
1260,APPB30398293946,0
1261,APPC40642001014,1
1262,APPD50988876107,0
1263,APPE80467903221,0
1264,APPG90093605422,1
1265,APPH70480484534,1
1266,APPK40001849841,1
1267,APPL90620381941,0
1268,APPM60373514011,0
1269,APPN40752531128,0
1270,APPO40004751234,1
1271,APPQ40720875401,1
1272,APPR60974252548,1
1273,APPS70914793649,0
1274,APPT50167074714,1
1275,APPV40727017901,0
1276,APPW60008038021,1
1277,APPX70334546138,1
1278,APPY80854871244,1
1279,APPA10128888426,1
1280,APPC60469274641,0
1281,APPE70482589825,0
1282,APPF10558718901,1
1283,APPH20688334142,0
1284,APPI50937544228,0
1285,APPJ30529298334,0
1286,APPK90072472429,0
1287,APPL50296279546,0
1288,APPM10417925643,1
1289,APPN80120262744,1
1290,APPO70202537836,0
1291,APPQ70193072011,0
1292,APPS40867733221,0
1293,APPU80501203405,0
1294,APPX50957632717,0
1295,APPZ20480426944,1
1296,APPA90985718001,0
1297,APPB50335227107,0
1298,APPC70616158232,1
1299,APPE30261411446,1
1300,APPF90408242532,0
1301,APPG30383758622,1
1302,APPH80403419725,0
1303,APPI90301682833,0
1304,APPJ20681585935,0
1305,APPK80821038029,1
1306,APPL30578772103,0
1307,APPM60586177225,0
1308,APPO50741905443,1
1309,APPP70463186523,1
1310,APPQ80683451622,1
1311,APPR60094883743,1
1312,APPS80578966842,0
1313,APPT90884949916,1
1314,APPU30068719003,0
1315,APPV40210164119,0
1316,APPW90278338233,1
1317,APPX10360848327,0
1318,APPZ90735486545,0
1319,APPA90267466614,1
1320,APPB10956714749,0
1321,APPD50160068916,1
1322,APPE80678081033,1
1323,APPF60809263133,0
1324,APPG70706239207,1
1325,APPI90049076439,0
1326,APPJ70644193514,0
1327,APPL20554775722,1
1328,APPM10564814817,0
1329,APPP10580552105,1
1330,APPQ30374757243,1
1331,APPR40967307306,1
1332,APPS50154351402,1
1333,APPT30216232505,0
1334,APPV30926488706,0
1335,APPW80600875804,0
1336,APPX40577402902,1
1337,APPY80643802029,1
1338,APPZ40080779131,0
1339,APPA20800312207,1
1340,APPD20152237536,1
1341,APPE30362384636,0
1342,APPF40194538717,0
1343,APPG90110003803,1
1344,APPH50119821923,1
1345,APPI80323391021,1
1346,APPL30388493321,0
1347,APPM90157181417,0
1348,APPN50852681541,0
1349,APPO40956111623,0
1350,APPP60585412702,1
1351,APPQ50683675834,1
1352,APPR70260361907,1
1353,APPS30711161042,1
1354,APPT30206021143,0
1355,APPU10159035243,1
1356,APPV60030721316,0
1357,APPW60540548413,1
1358,APPX20632691511,1
1359,APPZ20384519721,1
1360,APPA80597864818,1
1361,APPB90669821918,0
1362,APPC60096296037,1
1363,APPD50016984111,1
1364,APPF80053883336,1
1365,APPH20624654538,0
1366,APPI80664661636,1
1367,APPJ40537593705,0
1368,APPK60600269849,1
1369,APPL60216101928,1
1370,APPM80185348025,1
1371,APPN10303238134,1
1372,APPP80272732314,1
1373,APPR20663101548,0
1374,APPT60233147748,1
1375,APPU80831491838,1
1376,APPW20531564003,0
1377,APPX30199355127,0
1378,APPY20129086209,1
1379,APPZ10967414301,0
1380,APPA10854977417,1
1381,APPB40426848506,0
1382,APPC20790644644,0
1383,APPD30800897736,0
1384,APPE30240746838,1
1385,APPF60464968925,0
1386,APPG80818653028,1
1387,APPH90880127102,1
1388,APPI80443521227,1
1389,APPJ10360593304,0
1390,APPL80159303546,0
1391,APPN30183367747,1
1392,APPO80888454801,1
1393,APPP10062171911,0
1394,APPQ10589837001,0
1395,APPR60497373109,0
1396,APPS10457251235,0
1397,APPT70678441301,1
1398,APPU40422274401,0
1399,APPV90249941539,1
1400,APPY40556374823,1
1401,APPZ30438897925,1
1402,APPA20285417011,1
1403,APPD80371236324,1
1404,APPE50058047444,0
1405,APPF80379136537,1
1406,APPG60868674627,0
1407,APPH20383274733,0
1408,APPI50984014832,1
1409,APPJ50811175904,0
1410,APPL40659741127,0
1411,APPM30833038204,1
1412,APPN50042927339,1
1413,APPO70149406403,0
1414,APPP50684875541,0
1415,APPQ30854692622,1
1416,APPS70515749801,1
1417,APPT40223677918,0
1418,APPU70385984049,0
1419,APPV90870873103,0
1420,APPW20122343215,0
1421,APPX30683171301,1
1422,APPZ80350903531,0
1423,APPA50044727602,1
1424,APPB60745134702,1
1425,APPC50384264821,0
1426,APPD70133764934,0
1427,APPE90820756004,0
1428,APPF80394988114,0
1429,APPG80305522233,0
1430,APPH20911501345,0
1431,APPI20258259446,1
1432,APPJ90327868549,0
1433,APPK20575607626,1
1434,APPL30071948733,0
1435,APPM80289048818,1
1436,APPP50066967143,1
1437,APPQ10134702244,1
1438,APPR60302953314,1
1439,APPT30128054527,0
1440,APPU50183239612,0
1441,APPV70737074705,0
1442,APPW60190122827,0
1443,APPX50574769915,1
1444,APPY80108809023,0
1445,APPA80183435212,0
1446,APPC60887797406,0
1447,APPD50871345524,0
1448,APPE10777314639,1
1449,APPF20577708713,1
1450,APPG20332673822,1
1451,APPH20769509938,0
1452,APPI50048908028,0
1453,APPK40057259214,1
1454,APPL40178822323,0
1455,APPM50579504429,0
1456,APPN10857944532,1
1457,APPP80217987737,0
1458,APPQ50598534827,0
1459,APPR60325599926,1
1460,APPS20559298007,1
1461,APPT10647494112,0
1462,APPU70110712216,1
1463,APPV80037434337,1
1464,APPW80329536431,0
1465,APPX10319553545,1
1466,APPA20823232818,0
1467,APPB10593839902,0
1468,APPC70351636011,0
1469,APPD60612191102,1
1470,APPE10384994225,1
1471,APPF90382874334,0
1472,APPG90349424404,1
1473,APPH30252399539,1
1474,APPI40846249624,1
1475,APPK70622979825,1
1476,APPL70685313928,0
1477,APPM50318417014,1
1478,APPN70460677114,0
1479,APPP40531596334,1
1480,APPQ20212685414,1
1481,APPR80664851518,1
1482,APPS90013465616,0
1483,APPV80674743937,1
1484,APPW90399132028,1
1485,APPX60113247147,0
1486,APPY40871528212,0
1487,APPA40663269437,1
1488,APPB90322557505,0
1489,APPC70292548635,1
1490,APPD60376182747,0
1491,APPE10935437809,1
1492,APPG90045901008,1
1493,APPI80144072213,1
1494,APPK10611704413,0
1495,APPM80529067635,1
1496,APPN90257403737,0
1497,APPQ20800431008,1
1498,APPR10939576117,0
1499,APPS80689329206,1
1500,APPT70433688345,0
1501,APPU60878849426,1
1502,APPV40662453505,0
1503,APPW70935309606,1
1504,APPX50387047704,1
1505,APPY70248448822,1
1506,APPZ20872866925,0
1507,APPA40827391011,1
1508,APPC30286018201,0
1509,APPD40962845327,1
1510,APPE60275289412,0
1511,APPG60806848602,1
1512,APPH40223787703,0
1513,APPI30652068839,0
1514,APPJ30130544942,1
1515,APPL60401031122,1
1516,APPM90683679232,1
1517,APPP70986727537,1
1518,APPQ60106747616,1
1519,APPR40651937727,1
1520,APPS90802155815,0
1521,APPT30504084909,1
1522,APPU50851628003,1
1523,APPV30542352123,1
1524,APPX90406071327,1
1525,APPY70920746435,0
1526,APPZ90002833538,0
1527,APPA60004081648,1
1528,APPC20222052831,0
1529,APPD50195127937,1
1530,APPE40114678008,0
1531,APPG10861447205,1
1532,APPH40669232319,1
1533,APPI40258388438,1
1534,APPK10856347644,0
1535,APPL60587295715,1
1536,APPN30056262902,1
1537,APPO60741006042,0
1538,APPQ80928463219,0
1539,APPR80029679326,1
1540,APPS60221858405,1
1541,APPT20429911512,0
1542,APPV60279226735,0
1543,APPW10671263843,0
1544,APPX40490135907,1
1545,APPY40636263034,0
1546,APPZ10036873143,1
1547,APPA80617263223,1
1548,APPB50373109313,1
1549,APPD60642204539,1
1550,APPE40941356628,1
1551,APPF20311628743,0
1552,APPH90007754909,1
1553,APPJ90255258133,0
1554,APPL10327056349,1
1555,APPM60608638435,0
1556,APPN90147588549,1
1557,APPP80586691739,1
1558,APPR80825825948,1
1559,APPT40817723101,1
1560,APPU90120292225,1
1561,APPV70037167304,1
1562,APPW50482644435,1
1563,APPX20374489549,1
1564,APPY30663865647,1
1565,APPZ30385879715,0
1566,APPA80255416846,0
1567,APPB10638143929,1
1568,APPC60010897014,1
1569,APPD70700589137,1
1570,APPF80902181343,1
1571,APPG10024142414,1
1572,APPM70860135014,0
1573,APPN20777745131,1
1574,APPO80635901244,1
1575,APPP90031265321,0
1576,APPQ50702335448,0
1577,APPR60168979537,1
1578,APPS80849426646,0
1579,APPU50173253838,0
1580,APPV30092992912,1
1581,APPW20026924027,0
1582,APPX40058787125,1
1583,APPY70227397213,0
1584,APPZ70342276318,1
1585,APPA80551309403,0
1586,APPB50431459528,1
1587,APPC60942841628,1
1588,APPD40919206739,1
1589,APPE70167447848,0
1590,APPF50044544929,0
1591,APPG80762427019,1
1592,APPI40413035234,1
1593,APPK60105479438,1
1594,APPN10300861743,1
1595,APPO30135634818,0
1596,APPP90175037931,1
1597,APPQ60152344008,1
1598,APPS80258906202,1
1599,APPT70214498337,1
1600,APPU80813032448,1
1601,APPV50472858516,1
1602,APPW80016892644,0
1603,APPX80493214732,1
1604,APPY70247851821,1
1605,APPZ50625914943,0
1606,APPA60001898018,0
1607,APPB30042226134,1
1608,APPC10189032237,1
1609,APPD20043979348,1
1610,APPE50062598436,1
1611,APPH40902995733,0
1612,APPI60507268812,0
1613,APPJ50734059911,0
1614,APPK50169767021,1
1615,APPL80219678101,1
1616,APPM50695694203,1
1617,APPO40030353429,1
1618,APPP50881059524,0
1619,APPQ30545779619,0
1620,APPR70911224713,1
1621,APPS70898998843,1
1622,APPT30722196906,1
1623,APPU70612231042,0
1624,APPW10325621247,1
1625,APPZ50543286518,0
1626,APPB30174711734,0
1627,APPC80232766809,0
1628,APPD20601165927,1
1629,APPE70235087026,1
1630,APPF50100311106,1
1631,APPG10586648243,1
1632,APPH20703535311,1
1633,APPI60263346447,1
1634,APPK80747396616,1
1635,APPL10935959748,1
1636,APPM80506998845,0
1637,APPN30347649931,0
1638,APPP90759679109,0
1639,APPQ40312532219,0
1640,APPR10312725307,1
1641,APPS50961691426,1
1642,APPV80530626704,0
1643,APPW80795034808,1
1644,APPX80983674923,0
1645,APPY80217043005,0
1646,APPA80081977244,1
1647,APPB40669811322,1
1648,APPE10926766611,0
1649,APPG80075271832,0
1650,APPI70888712033,1
1651,APPJ60302974104,0
1652,APPK40605277233,0
1653,APPL30838601305,0
1654,APPM90551557429,1
1655,APPN50001755531,1
1656,APPO10279227647,0
1657,APPP20564385703,1
1658,APPR60323917908,1
1659,APPS60913242013,0
1660,APPT40862401113,0
1661,APPU30428055229,1
1662,APPV30227162312,0
1663,APPW10165555446,0
1664,APPX10917671514,0
1665,APPY30791622619,1
1666,APPA60109929843,1
1667,APPB60253019931,1
1668,APPD70078734132,1
1669,APPE30737972244,1
1670,APPF90354828335,0
1671,APPG50383974444,0
1672,APPH50360466539,0
1673,APPI10953693643,0
1674,APPJ30152086716,1
1675,APPK70464859825,0
1676,APPL90778361949,0
1677,APPN90227938139,0
1678,APPO10204331217,0
1679,APPP70389553346,1
1680,APPQ50768943423,0
1681,APPT50706979746,1
1682,APPU60531577844,0
1683,APPV10462084916,1
1684,APPW70522945013,1
1685,APPX50208498138,0
1686,APPY50486942235,1
1687,APPZ30203848302,1
1688,APPA20318315425,0
1689,APPC60744692637,0
1690,APPD80857731749,0
1691,APPE70794414804,1
1692,APPF20487752929,0
1693,APPG50237452047,0
1694,APPH50956989126,1
1695,APPJ40736037339,1
1696,APPM20754594632,1
1697,APPN40904378707,0
1698,APPO40564043825,0
1699,APPP30155315933,1
1700,APPQ40566888014,1
1701,APPR50978109137,1
1702,APPS80677903244,1
1703,APPT10021527305,0
1704,APPU70410843413,1
1705,APPV30697646542,1
1706,APPX10196336731,1
1707,APPY60501311836,1
1708,APPZ80984201948,0
1709,APPA90452425047,1
1710,APPB70023982112,1
1711,APPE10776655439,0
1712,APPF90382526525,0
1713,APPG50498076609,1
1714,APPH80074462714,0
1715,APPI70341811826,1
1716,APPJ30187574917,1
1717,APPK10000875038,0
1718,APPL20329632143,1
1719,APPM40950111203,0
1720,APPO70050241446,0
1721,APPP80106981544,1
1722,APPQ30779863613,1
1723,APPR70123378745,0
1724,APPS80070581806,1
1725,APPT40560168906,0
1726,APPU10257778026,1
1727,APPV70338723117,0
1728,APPY80692228414,1
1729,APPZ90232092523,0
1730,APPA40400399636,1
1731,APPC40504643808,1
1732,APPD90870764905,0
1733,APPE90180886029,0
1734,APPF30055926147,1
1735,APPG50592768236,0
1736,APPH90366463328,1
1737,APPI90682046428,0
1738,APPJ10388775532,0
1739,APPK90124594607,1
1740,APPL70323822715,1
1741,APPM80471105806,1
1742,APPN20213555941,0
1743,APPO20115799007,1
1744,APPP40012287146,0
1745,APPQ10965251228,1
1746,APPR10710699333,1
1747,APPS40569562419,1
1748,APPW50647411838,0
1749,APPX60373133928,1
1750,APPZ20614753103,0
1751,APPB70472851344,0
1752,APPC90226673441,1
1753,APPD30387481505,1
1754,APPE30735946633,0
1755,APPF90534269725,0
1756,APPG50569682806,0
1757,APPI80488736018,1
1758,APPJ80347925116,0
1759,APPK50655652217,0
1760,APPL80481607306,1
1761,APPM10128386434,1
1762,APPO30648905623,1
1763,APPP40708597704,0
1764,APPQ70178553839,0
1765,APPS30027102049,0
1766,APPT20895621136,0
1767,APPU30847824227,0
1768,APPW30260992429,1
1769,APPX10705414534,0
1770,APPZ10677946703,1
1771,APPA70045766812,1
1772,APPB10790396921,1
1773,APPC50678251025,0
1774,APPE80997218202,0
1775,APPG90071855449,1
1776,APPH90667663527,0
1777,APPI10024394638,0
1778,APPK70234031832,0
1779,APPL30503011941,1
1780,APPM70016173005,1
1781,APPN30204756122,0
1782,APPO80279932249,0
1783,APPP10453002326,0
1784,APPR40263317525,0
1785,APPS30283457629,1
1786,APPT70639002737,1
1787,APPV80245154937,1
1788,APPW60247247005,0
1789,APPZ40058542301,0
1790,APPB80334221517,0
1791,APPF20244779943,0
1792,APPG20873355004,1
1793,APPH40310117117,0
1794,APPI60760119224,0
1795,APPJ90701444332,1
1796,APPK80447091401,1
1797,APPM10809357624,0
1798,APPN10057803718,0
1799,APPO80112114816,1
1800,APPP70354771927,0
1801,APPR40441426122,1
1802,APPS20389944234,1
1803,APPT30286722307,1
1804,APPU60389268434,0
1805,APPW70513613649,0
1806,APPY30763926832,1
1807,APPA50628197017,0
1808,APPB90500948124,0
1809,APPC20253667218,1
1810,APPD70193311328,1
1811,APPE20028976431,1
1812,APPF10053747518,0
1813,APPG40087443649,0
1814,APPH80125141734,1
1815,APPI60550271849,1
1816,APPJ60791636926,1
1817,APPK30666285048,1
1818,APPM20428545241,0
1819,APPN50275434346,1
1820,APPP60052949543,0
1821,APPQ70100539618,1
1822,APPR50734865708,1
1823,APPS80562142826,0
1824,APPT30409901946,0
1825,APPU80253917027,0
1826,APPV10152077116,1
1827,APPW90971872202,0
1828,APPX10155936323,0
1829,APPY40095202405,0
1830,APPZ50910587538,0
1831,APPB90842417701,1
1832,APPC50032716838,1
1833,APPD80120852933,1
1834,APPE80516908035,0
1835,APPF30563589125,0
1836,APPH80196601319,0
1837,APPI70470505428,0
1838,APPK40805987629,0
1839,APPL20657563734,1
1840,APPM80998531805,1
1841,APPN10270639919,0
1842,APPO30336473026,1
1843,APPP30934531105,0
1844,APPQ20377785214,1
1845,APPT90352039501,0
1846,APPU30398685615,1
1847,APPV20783859738,0
1848,APPX80690795906,1
1849,APPY40551622033,0
1850,APPA10692681238,0
1851,APPB50695413308,0
1852,APPC20094266442,0
1853,APPE80706997643,0
1854,APPF20463748723,1
1855,APPG80575666831,0
1856,APPH90095725945,1
1857,APPI60921886046,1
1858,APPK90066854243,1
1859,APPL80352976342,1
1860,APPM10228877403,0
1861,APPN60466043543,1
1862,APPO30983713613,1
1863,APPQ80570647827,1
1864,APPR50864511926,1
1865,APPS70373799039,1
1866,APPT90904999121,0
1867,APPU20093087221,1
1868,APPV90711035333,0
1869,APPW50164706436,1
1870,APPX70761402537,1
1871,APPY30533748649,0
1872,APPA40049817803,0
1873,APPB80621733912,1
1874,APPC90314467029,1
1875,APPD80473597126,1
1876,APPE20376629202,1
1877,APPF20525959318,0
1878,APPG60758007435,1
1879,APPH20759898529,0
1880,APPI60941129601,0
1881,APPJ90021622726,1
1882,APPK20920251849,0
1883,APPL40836322902,1
1884,APPM10569217011,1
1885,APPN50867318141,1
1886,APPO60799216215,1
1887,APPP90600181334,0
1888,APPQ30155163422,1
1889,APPR40193073542,0
1890,APPS70411755644,1
1891,APPT60596027721,0
1892,APPU40736246822,0
1893,APPW80369586017,0
1894,APPX40999112128,0
1895,APPY10964763216,0
1896,APPZ70563164324,1
1897,APPC50516683635,0
1898,APPD70626412701,1
1899,APPE90637193809,1
1900,APPF20431869918,0
1901,APPI40054668204,0
1902,APPL50377567537,1
1903,APPM70007349611,1
1904,APPN70391895722,0
1905,APPR70090841136,0
1906,APPU60506622435,0
1907,APPV20983152525,0
1908,APPW90669006644,0
1909,APPX70918349709,1
1910,APPY20071151836,1
1911,APPB70340232103,1
1912,APPD20305554348,0
1913,APPE10963883406,0
1914,APPF20537196502,1
1915,APPG30465788622,0
1916,APPH30767933707,0
1917,APPJ30478139907,0
1918,APPK90987299027,0
1919,APPL50256034111,0
1920,APPN30122207333,0
